day_of_week,hour_of_day,category,items_count
1,14,soup broth bouillon,6
1,16,indian foods,0
1,16,spirits,0
1,21,fresh herbs,2
1,5,nuts seeds dried fruit,0
1,5,specialty wines champagnes,0
1,6,canned jarred vegetables,1
1,0,hair care,0
1,0,vitamins supplements,0
1,1,cat food care,0
1,2,spirits,0
1,8,refrigerated pudding desserts,0
1,22,doughs gelatins bake mixes,0
1,22,shave needs,0
1,22,skin care,0
1,18,salad dressing toppings,2
1,14,fresh fruits,97
1,16,chips pretzels,24
1,21,chips pretzels,4
1,13,packaged vegetables fruits,36
1,6,deodorants,0
1,7,bulk dried fruits vegetables,0
1,7,preserved dips spreads,1
1,23,baby accessories,0
1,8,digestion,0
1,10,honeys syrups nectars,4
1,22,instant foods,0
1,14,fresh herbs,13
1,19,canned jarred vegetables,3
1,5,hair care,0
1,12,frozen pizza,0
1,6,breakfast bars pastries,0
1,6,oral hygiene,0
1,6,prepared soups salads,0
1,0,bulk grains rice dried goods,0
1,1,buns rolls,0
1,23,trail mix snack mix,0
1,15,dog food care,1
1,9,cocoa drink mixes,0
1,22,spices seasonings,0
1,18,condiments,8
1,18,seafood counter,1
1,19,packaged cheese,12
1,16,cleaning products,1
1,21,tofu meat alternatives,2
1,20,refrigerated pudding desserts,0
1,5,instant foods,0
1,12,cereal,2
1,6,tortillas flat bread,2
1,0,nuts seeds dried fruit,0
1,7,dish detergents,1
1,23,white wines,0
1,2,fresh herbs,0
1,15,white wines,0
1,10,condiments,8
1,10,marinades meat preparation,0
1,17,dry pasta,4
1,9,asian foods,6
1,9,dish detergents,1
1,22,tortillas flat bread,0
1,18,frozen juice,0
1,14,baking ingredients,14
1,19,frozen vegan vegetarian,1
1,19,ice cream ice,4
1,16,preserved dips spreads,0
1,21,laundry,0
1,5,spices seasonings,0
1,12,buns rolls,0
1,0,protein meal replacements,0
1,1,canned meals beans,0
1,1,dry pasta,0
1,1,trail mix snack mix,0
1,7,frozen juice,0
1,7,packaged cheese,11
1,7,tea,2
1,23,digestion,0
1,8,cocoa drink mixes,0
1,8,other creams cheeses,2
1,15,mint gum,0
1,9,canned meat seafood,2
1,9,cookies cakes,6
1,9,frozen dessert,0
1,18,pickled goods olives,5
1,14,facial care,0
1,19,kosher foods,1
1,19,water seltzer sparkling water,15
1,21,digestion,0
1,20,kosher foods,1
1,5,dry pasta,0
1,5,food storage,0
1,12,diapers wipes,0
1,6,fresh vegetables,8
1,6,juice nectars,1
1,6,muscles joints pain relief,0
1,0,frozen dessert,0
1,1,oral hygiene,0
1,7,trash bags liners,0
1,23,canned jarred vegetables,0
1,2,poultry counter,0
1,8,frozen vegan vegetarian,0
1,9,frozen pizza,4
1,9,milk,20
1,5,missing,0
1,12,packaged poultry,4
1,6,packaged vegetables fruits,4
1,7,refrigerated,2
1,23,kitchen supplies,0
1,2,lunch meat,0
1,15,spirits,3
1,15,trail mix snack mix,0
1,10,refrigerated,9
1,22,eye ear care,0
1,18,red wines,1
1,19,shave needs,0
1,20,muscles joints pain relief,1
1,0,trash bags liners,0
1,15,lunch meat,5
1,17,baking supplies decor,0
1,17,fresh fruits,57
1,17,tortillas flat bread,6
1,17,vitamins supplements,1
1,11,indian foods,0
1,22,crackers,5
1,18,baby food formula,0
1,18,laundry,1
1,14,frozen meat seafood,1
1,16,missing,0
1,13,baking ingredients,2
1,13,cleaning products,7
1,5,crackers,1
1,6,hair care,0
1,6,tea,3
1,23,pasta sauce,0
1,23,popcorn jerky,0
1,2,frozen juice,0
1,2,packaged vegetables fruits,2
1,2,pasta sauce,0
1,9,tortillas flat bread,2
1,22,spreads,0
1,18,baking ingredients,9
1,18,dry pasta,7
1,18,spices seasonings,15
1,14,cream,7
1,16,more household,1
1,16,soap,3
1,6,first aid,0
1,6,other creams cheeses,1
1,6,soft drinks,0
1,0,candy chocolate,0
1,1,frozen breakfast,0
1,1,other,0
1,23,beauty,0
1,15,deodorants,1
1,15,frozen juice,0
1,10,baking supplies decor,0
1,9,baking supplies decor,0
1,19,mint gum,0
1,16,cat food care,0
1,16,ice cream ice,7
1,21,facial care,0
1,21,granola,1
1,21,soft drinks,2
1,20,plates bowls cups flatware,0
1,20,specialty wines champagnes,0
1,13,vitamins supplements,1
1,5,cat food care,0
1,12,bulk dried fruits vegetables,0
1,6,energy sports drinks,0
1,1,days_since_prior_order,78
1,2,fresh fruits,4
1,10,instant foods,1
1,10,packaged produce,4
1,11,kosher foods,0
1,9,granola,4
1,9,vitamins supplements,0
1,22,frozen pizza,0
1,14,bulk grains rice dried goods,0
1,21,bulk grains rice dried goods,1
1,21,canned meals beans,8
1,13,mint gum,0
1,13,plates bowls cups flatware,0
1,6,energy granola bars,0
1,0,baking ingredients,0
1,0,refrigerated,2
1,7,frozen dessert,1
1,23,breakfast bakery,0
1,8,bakery desserts,0
1,10,laundry,5
1,17,first aid,0
1,11,fresh pasta,0
1,9,baby accessories,0
1,9,fresh vegetables,57
1,14,first aid,0
1,21,beauty,0
1,8,first aid,0
1,8,frozen dessert,0
1,10,frozen produce,8
1,22,facial care,0
1,18,plates bowls cups flatware,0
1,14,lunch meat,6
1,14,paper goods,1
1,16,refrigerated,7
1,16,soy lactosefree,16
1,20,bulk grains rice dried goods,0
1,13,other creams cheeses,5
1,0,juice nectars,1
1,1,body lotions soap,0
1,7,latino foods,5
1,7,pickled goods olives,0
1,23,buns rolls,0
1,23,fresh fruits,5
1,2,frozen breads doughs,0
1,2,hot cereal pancake mixes,0
1,8,red wines,0
1,15,beers coolers,1
1,15,bulk dried fruits vegetables,0
1,15,ice cream toppings,0
1,9,diapers wipes,0
1,19,meat counter,0
1,21,energy sports drinks,0
1,20,air fresheners candles,0
1,20,asian foods,0
1,13,cat food care,1
1,0,canned jarred vegetables,0
1,0,digestion,0
1,1,fresh fruits,4
1,1,spirits,0
1,7,bread,9
1,8,plates bowls cups flatware,1
1,15,cat food care,4
1,15,paper goods,5
1,17,fresh pasta,1
1,17,milk,19
1,17,water seltzer sparkling water,12
1,11,ice cream toppings,2
1,11,preserved dips spreads,3
1,9,paper goods,7
1,22,bulk dried fruits vegetables,0
1,22,buns rolls,0
1,22,specialty wines champagnes,0
1,18,frozen meat seafood,0
1,18,specialty wines champagnes,0
1,16,muscles joints pain relief,1
1,21,frozen meals,10
1,20,doughs gelatins bake mixes,0
1,5,hot cereal pancake mixes,0
1,6,baking supplies decor,0
1,1,mint gum,0
1,23,doughs gelatins bake mixes,0
1,2,asian foods,0
1,8,eye ear care,0
1,22,fresh herbs,0
1,19,soup broth bouillon,3
1,16,doughs gelatins bake mixes,2
1,5,cleaning products,0
1,5,grains rice dried goods,0
1,12,instant foods,4
1,12,kitchen supplies,0
1,10,bread,11
1,17,eye ear care,0
1,17,frozen breakfast,5
1,17,protein meal replacements,0
1,11,seafood counter,0
1,18,cold flu allergy,0
1,16,baking ingredients,7
1,16,specialty cheeses,1
1,21,tea,0
1,20,frozen produce,9
1,20,popcorn jerky,5
1,20,refrigerated,3
1,13,butter,6
1,13,prepared meals,5
1,5,canned fruit applesauce,0
1,12,baby bath body care,0
1,12,white wines,0
1,0,body lotions soap,0
1,1,eggs,0
1,7,missing,2
1,2,prepared meals,0
1,15,spices seasonings,1
1,11,muscles joints pain relief,1
1,18,cream,3
1,18,granola,0
1,14,asian foods,4
1,21,hot cereal pancake mixes,1
1,20,body lotions soap,0
1,20,packaged produce,2
1,13,baby food formula,5
1,5,water seltzer sparkling water,0
1,0,cleaning products,0
1,0,instant foods,0
1,1,baking ingredients,0
1,8,seafood counter,0
1,15,preserved dips spreads,2
1,17,refrigerated pudding desserts,1
1,11,granola,2
1,11,water seltzer sparkling water,17
1,22,ice cream toppings,0
1,18,marinades meat preparation,1
1,18,protein meal replacements,0
1,18,specialty cheeses,0
1,14,cat food care,0
1,14,pasta sauce,4
1,19,packaged meat,0
1,16,candy chocolate,3
1,20,lunch meat,4
1,20,salad dressing toppings,1
1,13,eye ear care,0
1,5,meat counter,0
1,6,air fresheners candles,0
1,1,frozen juice,0
1,7,red wines,0
1,23,cereal,0
1,2,pickled goods olives,0
1,8,packaged produce,11
1,15,eye ear care,0
1,17,plates bowls cups flatware,0
1,19,baby accessories,0
1,16,honeys syrups nectars,1
1,20,milk,13
1,20,mint gum,0
1,5,beauty,0
1,5,diapers wipes,0
1,12,trash bags liners,2
1,6,baby accessories,0
1,1,canned meat seafood,0
1,23,crackers,0
1,23,seafood counter,0
1,15,instant foods,4
1,10,first aid,0
1,17,popcorn jerky,4
1,9,more household,0
1,22,honeys syrups nectars,0
1,19,breakfast bakery,2
1,16,protein meal replacements,0
1,20,bread,5
1,23,packaged produce,0
1,8,pickled goods olives,1
1,10,poultry counter,3
1,10,tofu meat alternatives,6
1,9,spices seasonings,4
1,14,chips pretzels,11
1,19,missing,0
1,16,buns rolls,3
1,21,packaged vegetables fruits,11
1,20,candy chocolate,2
1,20,ice cream toppings,0
1,13,candy chocolate,2
1,1,food storage,0
1,7,beauty,0
1,23,air fresheners candles,0
1,2,baby accessories,0
1,2,chips pretzels,0
1,15,beauty,0
1,10,skin care,0
1,17,beers coolers,0
1,11,marinades meat preparation,1
1,11,specialty wines champagnes,0
1,18,kitchen supplies,0
1,16,poultry counter,4
1,13,fresh herbs,6
1,13,spirits,0
1,6,plates bowls cups flatware,0
2,18,missing,4
2,13,deodorants,0
2,12,seafood counter,0
2,9,vitamins supplements,2
2,21,beers coolers,0
2,4,digestion,0
2,8,frozen vegan vegetarian,0
2,6,crackers,0
2,6,ice cream toppings,0
2,11,canned meat seafood,0
2,11,soup broth bouillon,6
2,7,eye ear care,0
2,19,doughs gelatins bake mixes,0
2,19,indian foods,0
2,17,prepared soups salads,0
2,0,frozen vegan vegetarian,0
2,0,tofu meat alternatives,0
2,20,frozen juice,0
2,1,diapers wipes,0
2,5,air fresheners candles,0
2,2,dog food care,0
2,18,canned meals beans,7
2,15,paper goods,6
2,12,baby food formula,2
2,9,cereal,2
2,9,indian foods,0
2,9,pickled goods olives,2
2,16,beers coolers,0
2,16,frozen dessert,0
2,16,seafood counter,0
2,4,kitchen supplies,0
2,8,spreads,5
2,17,body lotions soap,0
2,22,instant foods,1
2,20,ice cream ice,3
2,5,breakfast bars pastries,2
2,2,energy granola bars,0
2,18,cleaning products,1
2,15,breakfast bars pastries,0
2,13,frozen juice,0
2,13,preserved dips spreads,0
2,12,asian foods,3
2,12,preserved dips spreads,3
2,12,yogurt,12
2,21,paper goods,2
2,10,hot dogs bacon sausage,5
2,16,latino foods,0
2,11,fresh vegetables,20
2,19,baby bath body care,0
2,23,frozen dessert,0
2,22,cocoa drink mixes,0
2,20,frozen breads doughs,0
2,1,eggs,0
2,5,prepared meals,0
2,18,packaged seafood,0
2,15,instant foods,3
2,15,soup broth bouillon,11
2,12,food storage,1
2,16,indian foods,1
2,11,cocoa drink mixes,4
2,23,deodorants,0
2,22,frozen vegan vegetarian,0
2,18,refrigerated pudding desserts,2
2,15,white wines,1
2,12,packaged cheese,16
2,9,soft drinks,8
2,21,oils vinegars,1
2,16,baby accessories,0
2,4,buns rolls,0
2,4,milk,2
2,4,oral hygiene,0
2,8,coffee,0
2,6,hair care,0
2,11,grains rice dried goods,4
2,7,fresh vegetables,19
2,23,breakfast bars pastries,0
2,23,muscles joints pain relief,0
2,17,instant foods,3
2,17,laundry,1
2,0,eye ear care,0
2,20,fresh pasta,0
2,5,meat counter,0
2,15,fresh vegetables,44
2,15,packaged cheese,15
2,12,vitamins supplements,0
2,9,fruit vegetable snacks,2
2,9,popcorn jerky,7
2,10,plates bowls cups flatware,1
2,16,cereal,2
2,4,frozen breakfast,4
2,8,milk,8
2,6,muscles joints pain relief,0
2,11,frozen pizza,1
2,11,refrigerated,12
2,7,frozen meat seafood,2
2,23,packaged poultry,0
2,0,white wines,0
2,20,soup broth bouillon,3
2,1,honeys syrups nectars,0
2,1,ice cream ice,2
2,1,pickled goods olives,0
2,5,seafood counter,0
2,5,shave needs,0
2,10,dry pasta,4
2,10,frozen produce,7
2,19,mint gum,0
2,23,specialty cheeses,0
2,17,condiments,5
2,17,feminine care,0
2,22,cold flu allergy,0
2,20,water seltzer sparkling water,4
2,5,energy granola bars,0
2,5,frozen appetizers sides,1
2,5,more household,0
2,13,latino foods,1
2,13,white wines,0
2,9,honeys syrups nectars,1
2,21,grains rice dried goods,0
2,16,kosher foods,0
2,8,air fresheners candles,0
2,6,baby food formula,0
2,7,packaged produce,0
2,19,hair care,0
2,23,hot dogs bacon sausage,1
2,23,skin care,0
2,20,baking ingredients,2
2,20,feminine care,0
2,15,mint gum,0
2,13,fresh dips tapenades,9
2,13,trail mix snack mix,0
2,12,dry pasta,2
2,12,indian foods,0
2,21,baby food formula,0
2,21,cleaning products,0
2,10,fresh herbs,10
2,10,trail mix snack mix,1
2,4,condiments,0
2,4,energy sports drinks,0
2,4,pasta sauce,0
2,4,seafood counter,0
2,8,canned jarred vegetables,2
2,11,fresh fruits,41
2,11,packaged poultry,1
2,7,popcorn jerky,1
2,19,specialty cheeses,0
2,17,food storage,2
2,17,mint gum,1
2,0,refrigerated,0
2,20,instant foods,0
2,1,bread,0
2,5,coffee,1
2,5,frozen breads doughs,0
2,2,lunch meat,1
2,15,oils vinegars,3
2,13,baby accessories,0
2,13,dish detergents,4
2,14,specialty wines champagnes,0
2,4,cleaning products,1
2,4,plates bowls cups flatware,5
2,8,bakery desserts,0
2,8,cat food care,1
2,7,poultry counter,0
2,17,doughs gelatins bake mixes,3
2,0,frozen juice,0
2,1,frozen appetizers sides,0
2,13,condiments,8
2,13,frozen breads doughs,0
2,12,beers coolers,0
2,9,baking supplies decor,0
2,9,dish detergents,1
2,4,fresh vegetables,4
2,8,spices seasonings,5
2,6,tortillas flat bread,0
2,6,water seltzer sparkling water,0
2,11,lunch meat,6
2,7,butter,1
2,7,crackers,7
2,7,frozen juice,0
2,23,prepared meals,0
2,1,spices seasonings,0
2,2,tea,0
2,9,cat food care,2
2,21,ice cream ice,0
2,14,bulk grains rice dried goods,2
2,14,vitamins supplements,0
2,4,packaged meat,0
2,8,canned fruit applesauce,0
2,6,cat food care,0
2,17,hot cereal pancake mixes,2
2,22,pickled goods olives,0
2,20,dish detergents,0
2,1,lunch meat,0
2,15,energy sports drinks,3
2,12,breakfast bars pastries,2
2,21,fresh herbs,1
2,21,specialty cheeses,0
2,10,trash bags liners,0
2,16,bulk dried fruits vegetables,0
2,4,skin care,3
2,7,dog food care,0
2,17,frozen breakfast,4
2,0,prepared soups salads,0
2,22,eggs,1
2,20,deodorants,0
2,1,other,0
2,2,energy sports drinks,0
2,2,skin care,0
2,2,tofu meat alternatives,0
2,18,digestion,0
2,18,trash bags liners,2
2,12,frozen meat seafood,1
2,10,beers coolers,3
2,16,baking supplies decor,1
2,16,juice nectars,7
2,8,energy granola bars,10
2,8,salad dressing toppings,1
2,11,energy granola bars,9
2,7,cereal,4
2,19,fresh herbs,1
2,19,frozen juice,0
2,19,soy lactosefree,8
2,23,frozen breakfast,0
2,17,dog food care,0
2,22,diapers wipes,0
2,5,body lotions soap,0
2,5,kosher foods,0
2,2,cocoa drink mixes,0
2,2,deodorants,0
2,15,dog food care,0
2,21,shave needs,0
2,21,spirits,0
2,11,cream,5
2,11,nuts seeds dried fruit,6
2,19,feminine care,0
2,19,granola,0
2,23,cereal,2
2,23,chips pretzels,1
2,23,grains rice dried goods,0
2,20,frozen meals,8
2,1,nuts seeds dried fruit,0
2,18,salad dressing toppings,3
2,15,cream,4
2,15,kitchen supplies,0
2,15,lunch meat,2
2,9,body lotions soap,0
2,9,ice cream ice,11
2,21,red wines,0
2,21,salad dressing toppings,0
2,10,juice nectars,6
2,16,frozen juice,0
2,0,coffee,0
2,20,salad dressing toppings,1
2,1,baby bath body care,0
2,1,buns rolls,0
2,1,fresh dips tapenades,0
2,1,soft drinks,0
2,5,asian foods,0
2,12,energy sports drinks,1
2,14,bread,16
2,14,pickled goods olives,1
2,4,bulk dried fruits vegetables,0
2,6,cleaning products,0
2,19,dog food care,0
2,23,food storage,0
2,22,eye ear care,0
2,18,bread,12
2,15,buns rolls,2
2,13,kitchen supplies,0
2,13,nuts seeds dried fruit,6
2,13,other creams cheeses,4
2,9,trail mix snack mix,3
2,21,white wines,0
2,14,baby accessories,0
2,16,prepared meals,0
2,6,pickled goods olives,0
2,19,bulk grains rice dried goods,0
2,19,crackers,7
2,23,yogurt,2
2,17,candy chocolate,2
2,17,facial care,1
2,22,tea,0
2,20,fresh herbs,1
2,1,cocoa drink mixes,0
2,5,fresh fruits,0
2,5,tea,0
2,2,ice cream toppings,0
2,18,hot dogs bacon sausage,5
2,15,cat food care,1
2,21,laundry,0
2,14,soft drinks,11
2,10,crackers,6
2,10,diapers wipes,0
2,10,granola,0
2,8,frozen appetizers sides,2
2,8,mint gum,2
2,11,seafood counter,1
2,23,kosher foods,0
2,22,frozen meat seafood,0
2,1,yogurt,0
2,18,asian foods,0
2,21,first aid,0
2,16,white wines,0
2,4,eggs,1
2,11,bulk dried fruits vegetables,1
2,17,first aid,0
2,0,laundry,0
2,22,canned fruit applesauce,0
2,1,asian foods,0
2,5,food storage,0
2,5,lunch meat,0
2,18,bakery desserts,0
2,18,first aid,0
2,13,baking supplies decor,1
2,21,frozen vegan vegetarian,0
2,21,soup broth bouillon,1
2,14,frozen dessert,0
2,10,meat counter,0
2,16,missing,3
2,16,shave needs,0
2,16,soft drinks,3
2,8,meat counter,2
2,11,hot dogs bacon sausage,6
2,19,prepared soups salads,1
2,19,preserved dips spreads,0
2,17,ice cream toppings,1
2,17,latino foods,1
2,0,fresh vegetables,4
2,22,body lotions soap,0
2,22,skin care,0
2,20,more household,0
2,20,oils vinegars,2
2,1,hair care,0
2,1,hot cereal pancake mixes,0
2,2,baking supplies decor,0
2,2,canned meat seafood,0
2,2,soap,0
2,2,tortillas flat bread,0
2,18,candy chocolate,3
2,12,hot cereal pancake mixes,4
2,16,crackers,8
2,4,coffee,1
2,6,packaged poultry,0
2,19,frozen dessert,1
2,20,lunch meat,0
2,5,juice nectars,0
2,5,protein meal replacements,0
2,5,yogurt,0
2,2,specialty wines champagnes,0
2,2,trail mix snack mix,0
2,18,breakfast bakery,4
2,15,feminine care,0
2,13,frozen appetizers sides,2
2,13,fruit vegetable snacks,1
2,12,protein meal replacements,0
2,21,canned fruit applesauce,0
2,14,meat counter,0
2,4,hot dogs bacon sausage,2
2,8,bread,10
2,8,fresh vegetables,37
2,6,more household,0
2,11,prepared meals,3
2,19,body lotions soap,1
2,19,cookies cakes,5
2,0,grains rice dried goods,0
2,22,fresh pasta,1
2,20,soft drinks,2
2,1,candy chocolate,0
2,1,kosher foods,0
2,5,fresh vegetables,1
2,13,food storage,2
2,13,packaged cheese,19
2,14,prepared meals,5
2,4,candy chocolate,0
2,19,cat food care,1
2,19,fresh vegetables,20
2,19,white wines,0
2,22,soup broth bouillon,4
2,1,specialty cheeses,0
2,5,granola,0
2,2,canned fruit applesauce,0
2,2,indian foods,0
2,15,plates bowls cups flatware,0
2,13,kosher foods,0
2,12,coffee,2
2,12,soup broth bouillon,9
2,9,breakfast bakery,4
2,21,chips pretzels,0
2,21,frozen meat seafood,0
2,21,soy lactosefree,1
2,10,oral hygiene,2
2,16,cleaning products,2
2,4,fresh fruits,7
2,8,canned meat seafood,0
2,6,energy granola bars,2
2,17,frozen appetizers sides,1
2,17,trash bags liners,0
2,22,frozen produce,6
2,20,bread,3
2,20,canned meat seafood,0
2,20,frozen dessert,0
2,1,refrigerated,1
2,15,coffee,1
2,15,food storage,1
2,12,other,0
2,14,canned fruit applesauce,1
2,11,butter,2
2,19,ice cream ice,6
2,17,digestion,1
2,0,honeys syrups nectars,0
2,0,packaged meat,0
2,22,bulk dried fruits vegetables,0
2,22,doughs gelatins bake mixes,0
2,20,baking supplies decor,0
2,5,specialty wines champagnes,0
2,18,seafood counter,2
2,18,trail mix snack mix,0
2,12,baking supplies decor,0
2,12,fresh fruits,66
2,9,frozen dessert,0
2,9,hot cereal pancake mixes,0
2,21,bulk grains rice dried goods,0
2,16,bread,2
2,16,instant foods,3
2,1,feminine care,0
2,2,body lotions soap,0
2,15,refrigerated,7
2,13,pasta sauce,6
2,12,days_since_prior_order,847
2,21,frozen breakfast,0
2,21,kosher foods,0
2,16,cocoa drink mixes,1
2,4,prepared soups salads,1
2,8,spirits,0
2,23,canned jarred vegetables,0
2,23,dry pasta,0
2,0,bulk grains rice dried goods,0
2,0,canned meat seafood,0
2,0,fresh pasta,0
2,0,packaged seafood,0
2,22,soy lactosefree,1
2,1,specialty wines champagnes,0
2,5,baby bath body care,0
2,2,frozen vegan vegetarian,0
2,15,asian foods,1
2,15,granola,0
2,15,protein meal replacements,0
2,13,bulk dried fruits vegetables,0
2,13,tea,4
2,12,oils vinegars,6
2,9,fresh vegetables,53
2,9,spices seasonings,1
2,14,eggs,7
2,8,ice cream toppings,0
2,6,tofu meat alternatives,0
2,23,packaged produce,0
2,23,tortillas flat bread,0
2,0,condiments,0
2,22,more household,0
2,22,oils vinegars,1
2,22,soap,0
2,20,latino foods,0
2,5,feminine care,1
2,12,meat counter,1
2,21,bulk dried fruits vegetables,1
2,21,latino foods,0
2,21,tea,0
2,6,fresh herbs,1
2,6,latino foods,0
2,19,hot dogs bacon sausage,3
2,23,bulk dried fruits vegetables,1
2,17,fruit vegetable snacks,3
2,17,spreads,3
2,0,frozen meals,0
2,18,oral hygiene,1
2,18,yogurt,15
2,21,dish detergents,0
2,14,cereal,8
2,10,fresh dips tapenades,7
2,8,buns rolls,2
2,11,cereal,3
2,17,cold flu allergy,0
2,22,water seltzer sparkling water,3
2,1,frozen breads doughs,0
2,1,pasta sauce,0
2,5,buns rolls,0
2,5,eggs,0
2,2,spirits,0
2,18,frozen meat seafood,1
2,18,packaged poultry,3
2,13,frozen breakfast,2
2,12,energy granola bars,3
2,21,frozen dessert,0
2,21,juice nectars,0
2,10,baby accessories,0
2,4,laundry,0
2,8,skin care,0
2,19,butter,4
2,19,frozen meals,10
2,19,grains rice dried goods,4
2,20,beers coolers,0
2,1,prepared meals,2
2,5,canned meals beans,1
2,2,nuts seeds dried fruit,0
2,13,breakfast bars pastries,1
2,10,vitamins supplements,0
2,4,bulk grains rice dried goods,0
2,4,food storage,0
2,4,mint gum,0
2,4,trash bags liners,0
2,6,fresh fruits,6
2,19,soap,0
2,23,bakery desserts,0
2,22,candy chocolate,1
2,22,dog food care,0
2,22,specialty wines champagnes,0
2,1,cereal,0
2,1,first aid,0
2,1,frozen meat seafood,0
2,1,shave needs,0
2,13,poultry counter,0
2,9,milk,11
2,4,baby accessories,0
2,7,cold flu allergy,0
