day_of_week,hour_of_day,category,items_count
5,22,facial care,0
5,5,chips pretzels,0
5,4,tea,0
5,0,beauty,0
5,23,paper goods,0
5,12,hot cereal pancake mixes,3
5,21,frozen vegan vegetarian,2
5,8,facial care,0
5,19,soy lactosefree,7
5,16,facial care,0
5,16,meat counter,1
5,16,specialty wines champagnes,0
5,15,frozen pizza,7
5,11,dog food care,0
5,11,fresh pasta,1
5,11,shave needs,0
5,1,buns rolls,2
5,1,fresh vegetables,13
5,6,hot dogs bacon sausage,1
5,22,pickled goods olives,0
5,5,vitamins supplements,0
5,7,fresh pasta,0
5,4,honeys syrups nectars,0
5,2,instant foods,0
5,20,fresh pasta,0
5,17,food storage,1
5,8,dry pasta,3
5,10,frozen dessert,0
5,10,frozen pizza,2
5,15,soup broth bouillon,8
5,13,soup broth bouillon,5
5,1,spirits,0
5,18,butter,4
5,22,specialty cheeses,0
5,7,spirits,0
5,2,spices seasonings,0
5,20,cream,1
5,12,frozen vegan vegetarian,1
5,8,kosher foods,0
5,10,frozen meals,12
5,11,fresh herbs,5
5,1,canned fruit applesauce,0
5,22,fresh fruits,5
5,5,frozen produce,2
5,7,condiments,2
5,23,frozen juice,0
5,20,white wines,0
5,17,fresh herbs,2
5,12,other creams cheeses,4
5,21,packaged seafood,0
5,8,candy chocolate,1
5,10,breakfast bakery,4
5,14,trash bags liners,1
5,9,yogurt,19
5,22,canned meals beans,1
5,22,oils vinegars,0
5,0,asian foods,0
5,23,frozen meals,0
5,12,milk,11
5,11,breakfast bars pastries,1
5,11,canned meals beans,5
5,11,fresh vegetables,25
5,11,soy lactosefree,7
5,1,asian foods,0
5,1,food storage,0
5,1,yogurt,0
5,18,frozen breakfast,2
5,18,ice cream toppings,0
5,14,body lotions soap,1
5,9,first aid,0
5,9,packaged vegetables fruits,23
5,5,packaged vegetables fruits,1
5,7,breakfast bars pastries,0
5,4,fruit vegetable snacks,0
5,23,deodorants,0
5,3,beers coolers,0
5,3,other,0
5,3,packaged produce,0
5,17,candy chocolate,1
5,8,breakfast bakery,4
5,19,coffee,1
5,19,packaged poultry,1
5,19,soft drinks,6
5,16,packaged cheese,11
5,13,hair care,0
5,18,canned meat seafood,1
5,6,condiments,0
5,9,bulk grains rice dried goods,0
5,9,spices seasonings,5
5,22,bulk dried fruits vegetables,0
5,22,trash bags liners,0
5,7,grains rice dried goods,1
5,0,buns rolls,0
5,0,diapers wipes,0
5,0,spices seasonings,1
5,0,spirits,0
5,20,canned fruit applesauce,1
5,12,indian foods,0
5,8,deodorants,0
5,10,air fresheners candles,2
5,13,packaged vegetables fruits,21
5,1,eye ear care,0
5,14,marinades meat preparation,2
5,14,spices seasonings,5
5,9,dry pasta,5
5,9,kitchen supplies,0
5,22,frozen appetizers sides,0
5,5,refrigerated pudding desserts,0
5,7,granola,3
5,7,honeys syrups nectars,1
5,0,baking supplies decor,0
5,0,granola,0
5,3,packaged poultry,0
5,3,spirits,0
5,2,fresh dips tapenades,0
5,2,latino foods,0
5,20,cold flu allergy,0
5,17,deodorants,0
5,12,white wines,0
5,10,skin care,1
5,15,cat food care,1
5,15,packaged produce,3
5,13,preserved dips spreads,1
5,18,breakfast bakery,3
5,18,tofu meat alternatives,1
5,14,packaged poultry,3
5,22,asian foods,1
5,5,salad dressing toppings,0
5,4,refrigerated,0
5,0,dry pasta,1
5,3,ice cream toppings,0
5,17,body lotions soap,1
5,17,other,0
5,21,deodorants,0
5,21,dry pasta,0
5,19,beauty,0
5,16,tea,1
5,10,lunch meat,10
5,15,diapers wipes,1
5,15,frozen meals,8
5,15,grains rice dried goods,1
5,11,specialty wines champagnes,0
5,18,dish detergents,0
5,18,tortillas flat bread,4
5,9,canned fruit applesauce,2
5,4,crackers,1
5,3,preserved dips spreads,0
5,2,fruit vegetable snacks,0
5,20,pickled goods olives,0
5,20,vitamins supplements,1
5,17,crackers,7
5,12,baking supplies decor,0
5,21,packaged meat,0
5,16,other,0
5,10,prepared meals,2
5,15,bulk dried fruits vegetables,1
5,13,soy lactosefree,8
5,6,beers coolers,0
5,6,chips pretzels,0
5,6,other creams cheeses,0
5,22,dog food care,0
5,5,cleaning products,1
5,5,cocoa drink mixes,0
5,5,dog food care,0
5,3,dog food care,0
5,17,energy sports drinks,0
5,19,canned meat seafood,2
5,16,cream,4
5,15,bread,13
5,13,instant foods,1
5,1,spreads,2
5,18,prepared soups salads,1
5,17,baby accessories,0
5,17,frozen dessert,1
5,17,grains rice dried goods,2
5,21,first aid,0
5,8,refrigerated pudding desserts,0
5,10,days_since_prior_order,1025
5,11,facial care,0
5,11,nuts seeds dried fruit,5
5,11,packaged seafood,1
5,1,facial care,0
5,1,missing,0
5,18,mint gum,0
5,18,oral hygiene,3
5,18,soap,1
5,6,cocoa drink mixes,1
5,14,skin care,0
5,9,frozen vegan vegetarian,0
5,9,mint gum,0
5,7,frozen appetizers sides,1
5,7,instant foods,3
5,4,ice cream ice,0
5,0,candy chocolate,0
5,0,energy granola bars,7
5,23,eggs,2
5,23,fresh dips tapenades,1
5,20,baby accessories,0
5,20,nuts seeds dried fruit,3
5,17,juice nectars,0
5,12,poultry counter,5
5,21,instant foods,2
5,21,kitchen supplies,0
5,16,cleaning products,7
5,13,frozen juice,1
5,13,packaged produce,4
5,13,pasta sauce,1
5,13,spreads,2
5,11,cold flu allergy,1
5,11,preserved dips spreads,1
5,5,doughs gelatins bake mixes,0
5,5,energy sports drinks,0
5,5,kitchen supplies,0
5,5,protein meal replacements,0
5,4,packaged cheese,0
5,0,specialty cheeses,0
5,2,frozen produce,0
5,17,hair care,0
5,17,missing,5
5,12,condiments,5
5,12,prepared soups salads,1
5,19,baking supplies decor,0
5,19,more household,0
5,13,plates bowls cups flatware,1
5,18,frozen juice,0
5,6,baby accessories,0
5,9,food storage,1
5,22,days_since_prior_order,96
5,23,pickled goods olives,0
5,3,canned fruit applesauce,0
5,3,frozen meat seafood,0
5,20,first aid,0
5,17,oils vinegars,1
5,12,muscles joints pain relief,0
5,12,protein meal replacements,2
5,8,air fresheners candles,0
5,8,eye ear care,0
5,8,mint gum,0
5,16,hot cereal pancake mixes,1
5,10,frozen breads doughs,0
5,15,water seltzer sparkling water,18
5,13,frozen breakfast,4
5,1,soft drinks,4
5,18,frozen meat seafood,1
5,4,frozen breads doughs,0
5,0,canned meals beans,0
5,0,first aid,0
5,23,meat counter,0
5,3,energy sports drinks,0
5,20,spices seasonings,2
5,19,asian foods,3
5,19,digestion,0
5,19,packaged vegetables fruits,25
5,16,days_since_prior_order,549
5,10,oils vinegars,5
5,15,canned jarred vegetables,6
5,15,coffee,7
5,15,frozen appetizers sides,8
5,13,hot cereal pancake mixes,2
5,18,refrigerated pudding desserts,3
5,14,plates bowls cups flatware,0
5,7,spreads,0
5,23,breakfast bars pastries,0
5,2,grains rice dried goods,0
5,2,indian foods,0
5,12,bulk grains rice dried goods,0
5,12,fresh herbs,9
5,12,fresh pasta,1
5,8,first aid,0
5,10,shave needs,0
5,15,more household,1
5,13,lunch meat,5
5,11,energy sports drinks,0
5,11,lunch meat,3
5,11,oral hygiene,1
5,1,baby food formula,0
5,1,cocoa drink mixes,0
5,1,soy lactosefree,0
5,18,bakery desserts,0
5,18,canned jarred vegetables,5
5,18,paper goods,7
5,6,canned jarred vegetables,1
5,6,lunch meat,3
5,6,skin care,0
5,14,cream,4
5,14,prepared meals,2
5,9,red wines,0
5,22,marinades meat preparation,0
5,7,cat food care,1
5,4,feminine care,0
5,4,hair care,0
5,23,latino foods,0
5,3,lunch meat,0
5,20,ice cream toppings,0
5,20,skin care,0
5,17,eggs,9
5,21,soy lactosefree,1
5,8,oils vinegars,1
5,16,protein meal replacements,0
5,15,tea,5
5,13,kosher foods,0
5,13,mint gum,2
5,11,canned fruit applesauce,0
5,1,tofu meat alternatives,0
5,18,baby bath body care,0
5,18,juice nectars,4
5,6,canned meals beans,1
5,6,plates bowls cups flatware,0
5,14,cold flu allergy,0
5,5,preserved dips spreads,0
5,0,body lotions soap,0
5,0,cat food care,0
5,2,fresh vegetables,0
5,19,candy chocolate,3
5,10,breakfast bars pastries,4
5,10,butter,5
5,15,doughs gelatins bake mixes,4
5,11,water seltzer sparkling water,7
5,1,kitchen supplies,0
5,6,fresh fruits,15
5,5,body lotions soap,0
5,7,other creams cheeses,3
5,4,packaged produce,0
5,3,salad dressing toppings,0
5,20,fresh dips tapenades,1
5,20,indian foods,1
5,17,beauty,0
5,12,baby food formula,0
5,21,baby bath body care,2
5,8,bulk dried fruits vegetables,0
5,8,specialty cheeses,1
5,16,ice cream toppings,0
5,10,indian foods,0
5,11,missing,1
5,1,dog food care,0
5,1,frozen juice,0
5,1,water seltzer sparkling water,1
5,6,granola,0
5,5,baby bath body care,0
5,5,buns rolls,0
5,0,ice cream toppings,0
5,3,cleaning products,0
5,3,tortillas flat bread,0
5,20,specialty wines champagnes,1
5,12,tortillas flat bread,6
5,21,spreads,1
5,21,tofu meat alternatives,0
5,8,days_since_prior_order,578
5,8,feminine care,0
5,19,other,1
5,19,plates bowls cups flatware,0
5,10,chips pretzels,19
5,10,fresh fruits,55
5,15,fresh vegetables,56
5,15,granola,2
5,13,muscles joints pain relief,2
5,11,condiments,5
5,11,hot cereal pancake mixes,1
5,11,prepared soups salads,1
5,11,refrigerated pudding desserts,0
5,1,soap,0
5,5,trash bags liners,1
5,3,feminine care,0
5,3,refrigerated,0
5,2,packaged produce,0
5,20,soap,1
5,20,trail mix snack mix,0
5,12,breakfast bars pastries,0
5,12,frozen appetizers sides,3
5,21,packaged produce,1
5,8,cold flu allergy,0
5,19,prepared meals,0
5,16,muscles joints pain relief,0
5,10,frozen vegan vegetarian,3
5,13,baking ingredients,5
5,13,buns rolls,2
5,13,crackers,9
5,9,cocoa drink mixes,0
5,9,packaged produce,1
5,5,facial care,0
5,5,white wines,0
5,23,mint gum,0
5,2,plates bowls cups flatware,0
5,12,days_since_prior_order,815
5,21,skin care,1
5,8,hair care,0
5,10,tea,5
5,15,feminine care,0
5,13,kitchen supplies,0
5,1,salad dressing toppings,0
5,18,canned meals beans,2
5,9,hair care,0
5,9,instant foods,2
5,22,ice cream toppings,0
5,7,frozen vegan vegetarian,1
5,4,other creams cheeses,0
5,0,tofu meat alternatives,0
5,20,frozen juice,0
5,12,cereal,9
5,12,laundry,0
5,8,packaged seafood,0
5,16,cold flu allergy,0
5,13,chips pretzels,7
5,13,paper goods,8
5,11,eggs,7
5,6,milk,2
5,6,packaged produce,2
5,6,seafood counter,0
5,6,soy lactosefree,4
5,9,chips pretzels,9
5,22,spreads,1
5,22,vitamins supplements,1
5,5,kosher foods,0
5,7,frozen dessert,0
5,4,preserved dips spreads,0
5,23,cocoa drink mixes,0
5,23,ice cream ice,0
5,23,more household,0
5,3,canned meals beans,0
5,20,baking supplies decor,0
5,20,digestion,0
5,12,deodorants,0
5,21,yogurt,5
5,15,other,0
5,11,spices seasonings,6
5,14,bulk dried fruits vegetables,0
5,14,fruit vegetable snacks,2
5,9,asian foods,1
5,9,baking ingredients,4
5,22,frozen dessert,0
5,5,other creams cheeses,3
5,7,baking supplies decor,0
5,4,cookies cakes,0
5,2,cleaning products,0
5,17,popcorn jerky,0
5,12,spreads,2
5,21,cookies cakes,3
5,21,marinades meat preparation,0
5,8,instant foods,0
5,8,meat counter,0
5,10,fruit vegetable snacks,4
5,10,soap,0
5,15,instant foods,1
5,13,cookies cakes,5
5,13,frozen produce,3
5,13,hot dogs bacon sausage,9
5,11,bread,4
5,1,energy sports drinks,0
5,18,oils vinegars,3
5,22,instant foods,0
5,22,kitchen supplies,0
5,5,baby food formula,0
5,0,oral hygiene,0
5,23,frozen pizza,1
5,12,butter,9
5,12,first aid,0
5,12,trash bags liners,1
5,13,nuts seeds dried fruit,3
5,11,indian foods,0
5,11,packaged poultry,0
5,14,kosher foods,0
5,5,cereal,0
5,7,dog food care,4
5,2,first aid,0
5,2,juice nectars,0
5,2,oils vinegars,0
5,20,frozen meals,2
5,20,trash bags liners,0
5,17,indian foods,2
5,17,spices seasonings,6
5,12,paper goods,1
5,8,fresh fruits,50
5,19,oils vinegars,3
5,15,pickled goods olives,2
5,13,latino foods,0
5,11,fresh dips tapenades,7
5,14,dog food care,0
5,9,beers coolers,7
5,9,milk,10
5,22,baby food formula,0
5,3,dish detergents,0
5,2,missing,0
5,2,white wines,0
5,20,more household,2
5,20,packaged cheese,6
5,12,frozen meat seafood,0
5,12,granola,2
5,19,cream,2
5,16,frozen juice,0
5,15,trash bags liners,1
5,6,diapers wipes,0
5,22,skin care,0
5,4,fresh pasta,0
5,0,frozen appetizers sides,1
5,12,bread,17
5,21,fresh pasta,0
5,8,cream,2
5,19,preserved dips spreads,6
5,16,oils vinegars,4
5,10,yogurt,34
5,15,plates bowls cups flatware,3
5,13,beauty,0
5,11,butter,3
5,11,meat counter,0
5,1,refrigerated pudding desserts,0
5,18,hot dogs bacon sausage,5
5,6,yogurt,1
5,14,trail mix snack mix,1
5,9,marinades meat preparation,1
5,7,prepared soups salads,0
5,4,prepared meals,0
5,2,mint gum,0
5,17,trash bags liners,0
5,1,crackers,3
5,6,canned fruit applesauce,0
5,14,asian foods,4
5,14,latino foods,5
5,14,oral hygiene,1
5,9,grains rice dried goods,3
5,9,hot cereal pancake mixes,3
5,9,refrigerated pudding desserts,0
5,22,missing,1
5,5,days_since_prior_order,88
5,7,baby accessories,1
5,4,candy chocolate,0
5,23,muscles joints pain relief,0
5,3,baby bath body care,0
5,2,poultry counter,0
5,2,spirits,0
5,20,cleaning products,1
5,20,red wines,0
5,20,spreads,2
5,12,baking ingredients,8
5,21,breakfast bars pastries,0
5,8,granola,1
5,10,doughs gelatins bake mixes,0
5,13,beers coolers,0
5,11,grains rice dried goods,0
5,11,pasta sauce,0
5,1,deodorants,0
5,1,granola,0
5,14,soup broth bouillon,5
5,14,spirits,0
5,0,preserved dips spreads,0
5,23,prepared meals,0
5,3,fresh fruits,0
5,17,frozen juice,0
5,8,frozen vegan vegetarian,0
5,16,body lotions soap,1
5,15,breakfast bakery,6
5,13,prepared soups salads,0
5,11,trash bags liners,0
5,1,specialty cheeses,0
5,18,meat counter,4
5,6,tortillas flat bread,1
5,5,frozen vegan vegetarian,1
5,7,fruit vegetable snacks,0
5,0,fruit vegetable snacks,0
5,3,ice cream ice,0
5,2,cream,0
5,2,frozen breakfast,0
5,21,beauty,0
5,8,yogurt,7
5,19,milk,11
5,16,soy lactosefree,8
5,15,hair care,1
5,11,food storage,1
5,18,frozen produce,11
5,14,seafood counter,0
5,9,baby bath body care,0
5,7,missing,0
5,4,popcorn jerky,0
5,23,soup broth bouillon,1
5,3,cereal,0
5,3,kitchen supplies,0
5,20,protein meal replacements,0
5,17,red wines,0
5,21,ice cream toppings,0
5,19,deodorants,0
5,16,juice nectars,3
5,16,yogurt,22
5,15,candy chocolate,6
5,15,poultry counter,0
5,15,red wines,0
5,13,doughs gelatins bake mixes,1
5,18,other creams cheeses,3
5,6,honeys syrups nectars,0
5,5,tea,0
5,4,spreads,0
5,0,cold flu allergy,1
5,23,prepared soups salads,0
5,3,frozen juice,0
5,2,kosher foods,0
5,20,bulk dried fruits vegetables,0
5,20,poultry counter,0
5,17,skin care,0
5,12,kosher foods,0
5,15,spices seasonings,4
5,11,soft drinks,9
5,1,packaged produce,3
5,6,salad dressing toppings,0
5,14,frozen breads doughs,0
5,9,spirits,1
5,4,days_since_prior_order,6
5,3,mint gum,0
5,20,deodorants,0
5,17,bread,10
5,17,yogurt,23
5,12,cleaning products,1
5,21,doughs gelatins bake mixes,0
5,8,protein meal replacements,0
5,19,kitchen supplies,1
5,10,coffee,6
5,15,packaged vegetables fruits,42
5,13,cereal,7
5,13,other,0
5,11,mint gum,0
5,6,indian foods,0
5,6,soap,0
5,5,hair care,0
5,7,air fresheners candles,0
5,4,refrigerated pudding desserts,0
5,0,kitchen supplies,0
5,23,protein meal replacements,0
5,23,seafood counter,0
5,3,bulk dried fruits vegetables,0
5,19,hair care,0
5,16,doughs gelatins bake mixes,0
5,13,refrigerated,8
5,11,refrigerated,6
5,1,packaged cheese,0
5,1,trash bags liners,0
5,14,condiments,7
5,7,fresh dips tapenades,3
5,7,red wines,0
5,0,chips pretzels,2
5,2,soup broth bouillon,0
5,17,doughs gelatins bake mixes,1
5,8,cleaning products,2
5,8,paper goods,3
5,8,prepared soups salads,1
5,19,muscles joints pain relief,1
5,10,hot cereal pancake mixes,4
5,1,other creams cheeses,0
5,18,dry pasta,4
5,14,grains rice dried goods,4
5,14,hair care,3
5,14,other creams cheeses,9
5,14,poultry counter,3
5,9,hot dogs bacon sausage,2
5,4,bakery desserts,0
5,2,paper goods,0
5,2,soy lactosefree,0
5,2,yogurt,0
5,21,fresh herbs,2
5,21,poultry counter,0
5,10,kosher foods,0
5,10,missing,2
5,1,oral hygiene,0
5,18,energy sports drinks,2
5,9,baking supplies decor,0
5,9,cereal,6
5,5,bakery desserts,0
5,5,missing,0
5,5,spices seasonings,0
5,4,frozen pizza,0
5,0,butter,0
5,2,water seltzer sparkling water,1
5,12,beers coolers,1
5,12,canned meals beans,7
5,16,packaged vegetables fruits,18
5,10,beauty,0
5,15,frozen meat seafood,0
5,13,packaged cheese,17
5,1,beers coolers,0
5,1,latino foods,0
5,1,preserved dips spreads,0
5,18,specialty wines champagnes,0
5,6,coffee,0
5,6,prepared meals,0
5,14,fresh fruits,57
5,14,frozen vegan vegetarian,0
5,22,protein meal replacements,0
5,5,fresh pasta,0
5,7,candy chocolate,1
5,0,food storage,0
5,0,frozen dessert,0
5,0,indian foods,0
5,0,salad dressing toppings,1
5,23,bread,0
5,23,other,0
5,12,latino foods,2
5,8,white wines,0
5,16,beers coolers,0
5,16,frozen produce,5
5,15,soft drinks,9
5,15,spirits,0
5,11,frozen breakfast,1
5,6,bakery desserts,1
5,6,first aid,0
5,5,air fresheners candles,0
5,23,days_since_prior_order,96
5,3,deodorants,0
5,2,muscles joints pain relief,0
5,20,baby food formula,13
5,21,dish detergents,0
5,21,indian foods,0
5,8,plates bowls cups flatware,0
5,15,cocoa drink mixes,0
5,13,body lotions soap,1
5,11,cocoa drink mixes,0
5,18,fresh dips tapenades,11
5,18,frozen pizza,1
5,9,packaged cheese,21
5,4,energy sports drinks,0
5,23,cereal,0
5,20,mint gum,1
5,8,food storage,4
5,19,seafood counter,0
5,10,condiments,8
5,10,instant foods,1
5,18,canned fruit applesauce,1
5,18,trail mix snack mix,0
5,14,yogurt,13
5,5,diapers wipes,0
5,4,breakfast bakery,0
5,0,refrigerated pudding desserts,0
5,23,marinades meat preparation,0
5,3,grains rice dried goods,0
5,2,ice cream toppings,0
5,17,packaged vegetables fruits,25
5,19,dry pasta,2
5,15,vitamins supplements,2
5,1,seafood counter,0
5,6,feminine care,1
5,6,specialty wines champagnes,0
5,5,canned meals beans,0
5,7,ice cream toppings,0
5,7,more household,0
5,0,meat counter,0
5,20,body lotions soap,0
5,21,eggs,0
5,8,baby bath body care,0
5,8,dog food care,1
5,16,dish detergents,1
5,16,packaged seafood,0
5,16,spreads,2
5,10,baking supplies decor,0
5,10,soy lactosefree,11
5,15,milk,18
5,15,paper goods,10
5,13,eye ear care,0
5,11,paper goods,5
5,14,frozen breakfast,2
5,22,fresh herbs,1
5,5,ice cream toppings,0
5,0,cocoa drink mixes,0
5,23,buns rolls,0
5,17,baby food formula,13
5,17,shave needs,0
5,12,packaged meat,1
5,19,paper goods,2
5,15,canned meals beans,3
5,13,popcorn jerky,4
5,1,candy chocolate,0
5,14,bulk grains rice dried goods,0
5,22,coffee,0
5,7,breakfast bakery,2
5,7,tortillas flat bread,3
5,0,kosher foods,0
5,2,frozen meals,0
5,20,preserved dips spreads,0
5,17,buns rolls,0
5,17,cat food care,3
5,12,frozen dessert,0
5,19,spices seasonings,5
5,16,chips pretzels,3
5,15,indian foods,1
5,15,kitchen supplies,0
5,6,paper goods,1
5,9,skin care,0
5,22,diapers wipes,0
5,5,candy chocolate,0
5,5,latino foods,0
5,7,feminine care,0
5,23,canned fruit applesauce,1
5,23,condiments,0
5,3,skin care,0
5,2,baking ingredients,0
5,2,deodorants,0
5,2,food storage,0
5,20,soft drinks,2
5,20,tofu meat alternatives,1
5,17,butter,5
5,21,butter,2
5,8,hot dogs bacon sausage,3
5,8,packaged meat,0
5,10,buns rolls,3
5,10,granola,0
5,13,granola,1
5,9,meat counter,2
5,7,preserved dips spreads,0
5,7,soft drinks,2
5,4,canned jarred vegetables,0
5,3,juice nectars,0
5,2,red wines,0
5,20,bakery desserts,0
5,17,white wines,0
5,16,packaged meat,0
5,16,poultry counter,1
5,16,refrigerated,3
5,10,trash bags liners,2
5,13,butter,5
5,11,skin care,0
5,1,eggs,0
5,14,packaged cheese,20
5,14,refrigerated,3
5,9,canned jarred vegetables,6
5,0,cereal,0
5,23,packaged cheese,0
5,17,condiments,4
5,12,doughs gelatins bake mixes,4
5,21,fresh vegetables,25
5,16,beauty,0
5,16,canned fruit applesauce,4
5,10,cereal,4
5,10,packaged produce,2
5,18,skin care,0
5,18,specialty cheeses,3
5,14,hot dogs bacon sausage,3
5,4,chips pretzels,1
5,4,frozen appetizers sides,0
5,0,trash bags liners,0
5,23,dish detergents,0
5,3,asian foods,0
5,20,crackers,5
5,17,frozen meat seafood,1
5,17,other creams cheeses,4
5,12,fresh dips tapenades,10
5,12,kitchen supplies,0
5,19,fresh herbs,3
5,16,latino foods,2
5,15,buns rolls,2
5,13,tortillas flat bread,5
5,18,granola,3
5,18,spices seasonings,4
5,6,popcorn jerky,1
5,9,breakfast bars pastries,1
5,9,kosher foods,0
5,7,specialty wines champagnes,0
5,17,days_since_prior_order,617
5,17,baking ingredients,4
5,17,refrigerated pudding desserts,1
5,12,more household,0
5,21,popcorn jerky,1
5,19,protein meal replacements,1
5,10,specialty wines champagnes,0
5,13,oral hygiene,2
5,11,soap,0
5,18,nuts seeds dried fruit,3
5,5,packaged poultry,0
5,0,frozen pizza,1
5,23,air fresheners candles,0
5,3,muscles joints pain relief,0
5,2,baby food formula,0
5,2,digestion,0
5,20,frozen produce,2
5,17,hot cereal pancake mixes,0
5,17,muscles joints pain relief,1
5,12,frozen juice,0
5,19,canned fruit applesauce,0
5,16,breakfast bakery,1
5,10,frozen appetizers sides,6
5,10,pasta sauce,4
5,18,packaged seafood,0
5,6,dry pasta,2
5,14,butter,4
5,14,canned meat seafood,2
5,4,diapers wipes,0
5,0,frozen produce,0
5,23,frozen appetizers sides,0
5,2,dry pasta,0
5,2,specialty cheeses,0
5,20,fruit vegetable snacks,2
5,8,dish detergents,1
5,19,bulk grains rice dried goods,2
